date,open,high,low,close,volume,ticker
2022-05-03,156.25604248046875,157.46118829235783,153.15993453329665,154.95292717961667,88966500,AAPL
2022-05-04,162.663818359375,163.11451083359574,156.040465917951,156.4421811299961,108256500,AAPL
2022-05-05,153.60084533691406,160.76306880958393,151.81763007952642,160.5377225238718,130525300,AAPL
2022-05-06,154.326904296875,156.44635165846242,151.28510401095104,153.08074566682737,116124600,AAPL
2022-05-09,149.2049102783203,152.90412873322438,148.6456204167706,152.02101820173502,131577900,AAPL
2022-05-10,151.60891723632812,153.7970575708187,150.05858149525076,152.599963074193,115366700,AAPL
2022-05-11,143.74932861328125,152.53128118939546,143.07228159830737,150.61789721596364,142689800,AAPL
2022-05-12,139.88330078125,143.45495579096956,136.19390367446763,140.08936442340104,182602000,AAPL
2022-05-13,144.34788513183594,145.31930242919321,140.422988536555,141.8751960845671,113990900,AAPL
2022-05-16,142.80735778808594,144.75019240669823,141.47289233038416,142.81717961196202,86643800,AAPL
2022-05-17,146.43789672851562,146.95794432736452,143.92595034164182,146.06502676243824,78336300,AAPL
2022-05-18,138.17599487304688,144.59319436014727,137.27325546059197,144.09277542323014,109742900,AAPL
2022-05-19,134.7711181640625,139.0001910759216,134.03520018713232,137.25361360845713,136095600,AAPL
2022-05-20,135.00660705566406,138.05821430560903,130.12011571020568,136.47844306099526,137426100,AAPL
2022-05-23,140.42295837402344,140.57013597581613,135.06546908443286,135.20283983686906,117726300,AAPL
2022-05-24,137.72459411621094,139.30436527340177,134.75148674775386,138.1661418989175,104132700,AAPL
2022-05-25,137.881591796875,139.12773541661255,135.7425158289754,135.83082238994155,92482700,AAPL
2022-05-26,141.0803985595703,141.62988165478208,134.56507119637524,134.81037721904417,90601500,AAPL
2022-05-27,146.8303680419922,146.869610416665,142.5326018592053,142.6601657784012,90978500,AAPL
2022-05-31,146.04542541503906,147.8312608790537,144.08297675865114,146.2711177905761,103718400,AAPL
2022-06-01,145.91783142089844,148.89093902040028,144.90715690011942,147.08547543452738,74286600,AAPL
2022-06-02,148.37091064453125,148.42978169809749,144.10257959347064,145.05436821890447,72348100,AAPL
2022-06-03,142.65036010742188,145.19172685572278,141.7476357595722,144.14180991397814,88570300,AAPL
2022-06-06,143.39610290527344,145.7804854788439,142.17937951644433,144.26939183778111,71598400,AAPL
2022-06-07,145.91783142089844,146.20237980048756,141.39438806442126,141.63969407079793,67808200,AAPL
2022-06-08,145.1819305419922,147.0560572730291,144.69131847131706,145.79028471849585,53950200,AAPL
2022-06-09,139.9617919921875,145.17208908244996,139.85385675234653,144.3184289860741,69473000,AAPL
2022-06-10,134.55528259277344,138.1171163437947,134.4865897104107,137.64613290864105,91437900,AAPL
2022-06-13,129.40382385253906,132.6614796951245,128.9720829038409,130.37522601482007,122207100,AAPL
2022-06-14,130.26730346679688,131.3760914682962,129.01133784221852,130.63036655754385,84784300,AAPL
2022-06-15,132.88717651367188,134.7613181921413,129.67858439406757,131.76858160626196,91533000,AAPL
2022-06-16,127.61800384521484,129.90425779121338,126.61715107258264,129.60008071626916,108123900,AAPL
2022-06-17,129.08981323242188,130.5812777450833,127.3726714161481,127.62779921111623,134520300,AAPL
2022-06-21,133.3189239501953,134.48658311474856,130.8168142802015,130.91492771438774,81000500,AAPL
2022-06-22,132.80870056152344,135.17343948860204,131.395735327504,132.2592024365102,73409200,AAPL
2022-06-23,135.67384338378906,135.98782727058793,133.08341268546732,134.2510716127321,72433800,AAPL
2022-06-24,139.00021362304688,139.24551965514786,137.1457006192552,137.27324957478913,89116800,AAPL
2022-06-27,139.00021362304688,140.79585557470105,138.32316657888146,140.02068012877845,70207900,AAPL
2022-06-28,134.85948181152344,140.7271994390377,134.74173967650916,139.46142657074643,67083400,AAPL
2022-06-29,136.61581420898438,138.02877917366496,134.10388314834785,134.87905849783044,66242400,AAPL
2022-06-30,134.15292358398438,135.77193691877648,131.25831627242013,134.67297101745274,98964500,AAPL
2022-07-01,136.3214569091797,136.4293921589786,133.11286488498627,133.48571986150768,71051600,AAPL
2022-07-05,138.902099609375,138.9511638153359,134.3590266331402,135.18326636531972,73353800,AAPL
2022-07-06,140.23654174804688,141.41400763305737,138.43109305954474,138.69602774966668,74064300,AAPL
2022-07-07,143.60215759277344,143.79839942455877,140.58979232323185,140.5995991745189,66253700,AAPL
2022-07-08,144.27915954589844,144.77959333061295,142.27746932390713,142.5325821547398,64547800,AAPL
2022-07-11,142.1499481201172,143.88671918371236,141.08041731246487,142.9349304914586,63141600,AAPL
2022-07-12,143.121337890625,145.66270453987497,142.32654882035914,143.0232094985196,77588800,AAPL
2022-07-13,142.75828552246094,143.700252180436,139.4515504526769,140.30522551606126,71185600,AAPL
2022-07-14,145.6823272705078,146.15331059436355,140.56033683517074,141.37475454509644,78140700,AAPL
2022-07-15,147.3503875732422,148.02743444283934,145.41737534090672,146.96771086072485,76259900,AAPL
2022-07-18,144.3086395263672,148.7241480973096,143.9455764182645,147.9097302753274,81420900,AAPL
2022-07-19,148.16481018066406,148.39048748737392,144.15160798832517,145.1426387458673,82982400,AAPL
2022-07-20,150.1665496826172,150.83378994510406,147.54668278325192,148.28260095629702,64823400,AAPL
2022-07-21,152.4331817626953,152.6490522792443,149.08720372847873,151.59913522400217,65086600,AAPL
2022-07-22,151.19683837890625,153.34572184345396,150.5296130875675,152.47243287549966,66675400,AAPL
2022-07-25,150.07823181152344,152.1289867062053,149.42081342303993,151.11832702232695,53623900,AAPL
2022-07-26,148.75355529785156,150.21556938623502,147.96857315136768,149.4011517193333,55138700,AAPL
2022-07-27,153.84609985351562,154.37596918243503,149.30304304810883,149.7151553193297,78620700,AAPL
2022-07-28,154.39561462402344,154.68016301876492,151.51081343985047,154.0325515340952,81378700,AAPL
2022-07-29,159.4586944580078,160.55767543376024,156.50521583755506,158.21255085489784,101786900,AAPL
2022-08-01,158.47750854492188,160.5184565925083,157.86915435741844,157.98689646537588,67829400,AAPL
2022-08-02,157.0056610107422,159.36060780651525,156.63280603827062,157.0939825576486,59907000,AAPL
2022-08-03,163.0107421875,163.4620968271696,157.73175246172306,157.82005902527283,82507500,AAPL
2022-08-04,162.69677734375,164.05087149041262,161.3426831970874,162.8930191834261,55474100,AAPL
2022-08-05,162.47079467773438,162.96208826310027,160.16170882927858,160.368058732092,56697000,AAPL
2022-08-08,161.99913024902344,164.88793871959618,161.3407986917232,163.47301089783898,60276900,AAPL
2022-08-09,162.04827880859375,162.93261628217675,160.4073599879795,161.16395632810153,63135500,AAPL
2022-08-10,166.2930450439453,166.39129475740782,163.99377985120265,164.76019658442047,70170500,AAPL
2022-08-11,165.5561065673828,168.01257432763373,165.26132743753485,167.09876052441393,57149200,AAPL
2022-08-12,169.10324096679688,169.1720142653812,166.45024387983412,166.86294364369544,68039400,AAPL
2022-08-15,170.1742401123047,170.370754508125,168.36628368181792,168.53332166791955,54091700,AAPL
2022-08-16,170.01702880859375,170.6851957704937,168.6708894053126,169.77138205657383,56377100,AAPL
2022-08-17,171.51055908203125,173.08268924248625,169.56504107416526,169.76155547008622,79542000,AAPL
2022-08-18,171.11752319335938,171.85446345688476,170.10545976423154,170.72449438338106,62290100,AAPL
2022-08-19,168.53330993652344,170.7146540623893,168.32696008976907,170.01701076373877,70346300,AAPL
2022-08-22,164.65211486816406,166.90223255698254,164.22959465128477,166.73519456201245,69026800,AAPL
2022-08-23,164.31805419921875,165.77229405857466,163.74815182078322,164.1706721156108,54147100,AAPL
2022-08-24,164.61277770996094,165.18267989573337,163.35506771138927,164.40644286266408,53841500,AAPL
2022-08-25,167.06927490234375,167.17736007756102,165.41853585512217,165.84104108991514,51218200,AAPL
2022-08-26,160.77088928222656,168.0715189036816,160.71193645776907,167.59988131493301,78961000,AAPL
2022-08-29,158.56988525390625,160.06340660842702,157.03705202563728,158.34387946257124,73314000,AAPL
2022-08-30,156.14292907714844,159.72936621122975,154.9736479587286,159.30686092942906,77906200,AAPL
2022-08-31,154.48233032226562,157.78382326299328,154.403721562595,157.51852057324083,87991100,AAPL
2022-09-01,155.20945739746094,155.66143904544523,151.97673759886456,153.91243529158203,74229900,AAPL
2022-09-02,153.09689331054688,157.56766760419046,152.2715237467297,156.9682888748041,76957800,AAPL
2022-09-06,151.83917236328125,154.35459275815265,151.0138028574181,153.7453935980758,73714800,AAPL
2022-09-07,153.2443084716797,153.94193699739438,150.93522252185548,152.12415964759478,87449600,AAPL
2022-09-08,151.7703857421875,153.63729493578492,150.0213671908206,151.9472441951636,84923800,AAPL
2022-09-09,154.6297149658203,155.07189112050955,152.0553417641127,152.76280561990976,68028800,AAPL
2022-09-12,160.5841827392578,161.39973173078485,156.5261087123494,156.81105233922636,104956000,AAPL
2022-09-13,151.16119384765625,157.7445243311509,150.69937671737435,157.1156691952697,122656600,AAPL
2022-09-14,152.60560607910156,154.36444545311878,150.93521094229624,152.09465656902455,87965400,AAPL
2022-09-15,149.71678161621094,152.5368165999088,148.74403004784534,151.9570788549336,90481100,AAPL
2022-09-16,148.07586669921875,148.71455728301882,145.78643705402317,148.57699569456918,162278800,AAPL
2022-09-19,151.7900390625,151.8686478234834,146.50373107588743,146.71006595451675,81474200,AAPL
2022-09-20,154.1678924560547,155.32735289857166,150.41441795742156,150.72883799724963,107689800,AAPL
2022-09-21,151.04330444335938,155.97589634819317,150.9253987780384,154.60026528272206,101696800,AAPL
2022-09-22,150.08033752441406,151.78020876552435,148.28220159016286,149.7266056194288,86652500,AAPL
2022-09-23,147.810546875,148.8324456934816,145.9731140864417,148.55732254844892,96029900,AAPL
2022-09-26,148.1446533203125,151.09241446222893,147.03432515906897,147.05398109807987,93339400,AAPL
2022-09-27,149.117431640625,152.0258964191408,147.33895116498724,150.08037791467922,84442700,AAPL
2022-09-28,147.23081970214844,148.01689223253555,142.317885128587,145.06913148839868,146691400,AAPL
2022-09-29,139.9990234375,144.16519866358385,138.23036343618654,143.55599938266687,128138200,AAPL
2022-09-30,135.79348754882812,140.60817167986298,135.59697319498844,138.8198565758284,124925300,AAPL
2022-10-03,139.96954345703125,140.57875771553063,135.29243378870405,135.80338333009652,114311700,AAPL
2022-10-04,143.55596923828125,143.67387488258018,141.7479977315321,142.504593932989,87830100,AAPL
2022-10-05,143.85073852539062,144.81368463210958,140.51976901629106,141.56132388640066,79471000,AAPL
2022-10-06,142.8976287841797,144.97088807825529,142.69129389793306,143.27101666436323,68402200,AAPL
2022-10-07,137.65060424804688,140.60820060654387,137.02174919053795,140.05793931227225,85925600,AAPL
2022-10-10,137.97488403320312,139.41928832461434,136.15710682488464,137.97488403320312,74899000,AAPL
2022-10-11,136.55995178222656,138.88869341854974,135.8131909792421,137.46393012049913,77033700,AAPL
2022-10-12,135.93109130859375,137.91592138284778,135.75423283314072,136.70734348798558,70433700,AAPL
2022-10-13,140.50013732910156,141.08968060374895,132.03022618093473,132.6394403890868,113224000,AAPL
2022-10-14,135.9704132080078,142.00349764686453,135.78371925254498,141.79714775053986,88598000,AAPL
2022-10-17,139.9302215576172,140.41167960335844,137.82748592791265,138.61355854500806,85250900,AAPL
2022-10-18,141.24688720703125,144.1455159806622,138.1615644966325,142.95659405664904,99136600,AAPL
2022-10-19,141.35494995117188,142.42596605805213,139.03604430161235,139.22273820875563,61758300,AAPL
2022-10-20,140.89312744140625,143.34959455977452,140.1660077768585,140.5295751056751,64522000,AAPL
2022-10-21,144.70558166503906,145.27548388473534,140.16601984417193,140.3821901686459,86548600,AAPL
2022-10-24,146.84762573242188,147.6140424012265,143.45770354454174,144.62698448602487,75981900,AAPL
2022-10-25,149.6873016357422,149.83469868322362,146.75919654145045,147.47648086131204,74732300,AAPL
2022-10-26,146.74935913085938,149.3433879403945,145.46215770101213,148.3313246354716,88194300,AAPL
2022-10-27,142.2786102294922,146.45460526216635,141.6202786941001,145.49167413504986,109180200,AAPL
2022-10-28,153.0281219482422,154.75746986477446,145.24603383421282,145.619406740808,164762400,AAPL
2022-10-31,150.66986083984375,151.55419798226043,149.2745893410994,150.49300240721152,97943200,AAPL
2022-11-01,148.02671813964844,152.74313850206963,146.53319676946654,152.37958612806426,80379300,AAPL
2022-11-02,142.50460815429688,149.5202795588878,142.47513174028055,146.35634784769096,93604600,AAPL
2022-11-03,136.461669921875,140.313408670562,136.33392883040858,139.58628898595558,97918500,AAPL
2022-11-04,136.19595336914062,140.41823769444377,132.25908536615194,139.84739003185524,140814800,AAPL
2022-11-07,136.7274169921875,136.95378268582516,133.52871190234,134.94598671425354,83374600,AAPL
2022-11-08,137.2982635498047,139.19779504119253,135.31999290082103,138.1939045722533,89908500,AAPL
2022-11-09,132.74136352539062,136.36329048249235,132.4657839221066,136.31407662091405,74917800,AAPL
2022-11-10,144.55194091796875,144.55194091796875,137.298266687944,139.0108096143879,118854000,AAPL
2022-11-11,147.3372802734375,147.64238513720315,142.0914019190675,143.5185285677149,93979700,AAPL
2022-11-14,145.939697265625,147.90813128864986,145.10310679865555,146.61880940644215,73374100,AAPL
2022-11-15,147.6719207763672,151.16589433590542,146.2152837355369,149.81752177217496,89868300,AAPL
2022-11-16,146.441650390625,147.50460662223392,144.96532479416157,146.77629560614008,64218300,AAPL
2022-11-17,148.34120178222656,149.08920136807347,143.84332244877638,144.1189020339811,80389400,AAPL
2022-11-18,148.90219116210938,150.2899408094876,147.60303246304494,149.9060967599958,74829600,AAPL
2022-11-21,145.6739501953125,147.99670287508093,145.3885338782466,147.790025718782,58724100,AAPL
2022-11-22,147.8096923828125,148.04590985414606,144.6109873377189,145.79205967642807,51804100,AAPL
2022-11-23,148.6856689453125,149.43366845656658,146.98296272757275,147.09122719796105,58301400,AAPL
2022-11-25,145.7723846435547,146.5302359602774,144.79800437919693,145.96922504559745,35195900,AAPL
2022-11-28,141.9438018798828,144.32560563619245,141.1170630589414,142.84927987681326,69246000,AAPL
2022-11-29,138.94190979003906,142.5244590100729,138.13485967272496,142.01266197350824,83763800,AAPL
2022-11-30,145.6936492919922,146.37276146207836,138.33170993361605,139.16828541868128,111380900,AAPL
2022-12-01,145.96923828125,146.77630352615344,144.29607218523327,145.87082558028513,71250400,AAPL
2022-12-02,145.4771270751953,145.66413072697534,143.35121453595042,143.6563344518848,65447400,AAPL
2022-12-05,144.31576538085938,148.5380503426706,143.46933803189978,145.43777233013495,68826400,AAPL
2022-12-06,140.65447998046875,144.9751927748334,139.68009957146649,144.74882702977874,64727200,AAPL
2022-12-07,138.71556091308594,141.10720126498546,137.79039443330282,139.9458322919547,69721100,AAPL
2022-12-08,140.39854431152344,141.25482328488022,138.8730200272998,140.1131279990439,62128300,AAPL
2022-12-09,139.9163055419922,143.2724894333561,138.6761823933455,140.09345741010685,76097000,AAPL
2022-12-12,142.2095184326172,142.21935519606154,138.8336463442299,140.44776160871248,70462700,AAPL
2022-12-13,143.17404174804688,147.6030180487257,141.9634590975565,147.14043487810696,93886200,AAPL
2022-12-14,140.94972229003906,144.3452679150581,138.9320744491566,143.05594605605327,82291200,AAPL
2022-12-15,134.34561157226562,139.5619643292127,133.88302841156911,138.88285224146853,98931900,AAPL
2022-12-16,132.38706970214844,135.4775115654924,131.61938137429618,134.53267132411958,160156900,AAPL
2022-12-19,130.28082275390625,133.06615916355452,129.24740673369394,132.97758322204413,79592600,AAPL
2022-12-20,130.21189880371094,131.14690185461754,127.83993247167396,129.31625782088165,77432800,AAPL
2022-12-21,133.31219482421875,134.6507305969255,130.65481182459862,130.88117753836192,85928000,AAPL
2022-12-22,130.14297485351562,132.43620165155932,128.2434437608185,132.2295245469635,77852100,AAPL
2022-12-23,129.7788848876953,130.33004413506166,127.59392142994787,128.8537182862033,63814900,AAPL
2022-12-27,127.97773742675781,129.33596171498522,126.68841553829142,129.3064364059333,69007800,AAPL
2022-12-28,124.05072784423828,128.96196921559206,123.88341273445828,127.62343331939041,85438400,AAPL
2022-12-29,127.56436920166016,128.42063320760047,125.71404389802797,125.9699349180437,75703700,AAPL
2022-12-30,127.87930297851562,127.89899152283257,125.41876807644428,126.38330400552722,77034200,AAPL
2023-01-03,123.09603118896484,128.83401111884518,122.21023430585915,128.2238013285794,112117500,AAPL
2023-01-04,124.36566162109375,126.62936374107429,123.10586505340991,124.88729543343348,89113600,AAPL
2023-01-05,123.04680633544922,125.75340309203497,122.79091532129203,125.12350481122068,80962700,AAPL
2023-01-06,127.57421112060547,128.2336347517989,122.91886860960567,124.02119442530204,87754700,AAPL
2023-01-09,128.0958251953125,131.30438194257326,127.83993420444634,128.41078181603234,70790800,AAPL
2023-01-10,128.6667022705078,129.18833615231142,126.09789493911427,128.20411901412172,63896200,AAPL
2023-01-11,131.38314819335938,131.402821722743,128.40097153395064,129.17849644752224,69458900,AAPL
2023-01-12,131.30441284179688,132.14098840377943,129.36550386584642,131.76699610111268,71379600,AAPL
2023-01-13,132.63308715820312,132.79056549396478,129.58202324711493,129.94617875784812,57809700,AAPL
2023-01-17,133.7944793701172,135.12316348796887,132.01304876349633,132.70199775252627,63646600,AAPL
2023-01-18,133.0760040283203,136.42233624485746,132.898837136548,134.6605941996835,69672800,AAPL
2023-01-19,133.13504028320312,134.0995687562006,131.65871475561192,131.96381962844052,58280400,AAPL
2023-01-20,135.69398498535156,135.84162653742413,132.1015991542997,133.14486670992753,80223600,AAPL
2023-01-23,138.8828582763672,141.0579844042408,135.72351517113088,135.94004410758743,81760300,AAPL
2023-01-24,140.28048706054688,140.90054874979387,138.08568674144692,138.0955235077339,66435100,AAPL
2023-01-25,139.62103271484375,140.18202862963406,136.61916767862735,138.6663409653264,65799300,AAPL
2023-01-26,141.6879119873047,141.97332836189656,139.6604119793185,140.91037200424128,54105100,AAPL
2023-01-27,143.6267852783203,144.9062704324847,140.82177572822627,140.90051489349364,70555800,AAPL
2023-01-30,140.74302673339844,143.2527830109075,140.59540019505755,142.67209860282117,64015300,AAPL
2023-01-31,142.0126495361328,142.0618633846007,140.03437897857034,140.4477482733763,65874500,AAPL
2023-02-01,143.1346893310547,144.29607334830789,139.08957136310852,141.69774073810188,77663600,AAPL
2023-02-02,148.43960571289062,148.7939093931277,145.831421817907,146.5498959772077,118339000,AAPL
2023-02-03,152.06153869628906,154.8960886893848,145.496812581912,145.6936529941079,154357300,AAPL
2023-02-06,149.33523559570312,150.68362304726807,148.40023248441526,150.16198925829823,69858300,AAPL
2023-02-07,152.2091522216797,152.77999988075524,148.2624474794368,148.2624474794368,83322600,AAPL
2023-02-08,149.52224731445312,152.14026818212696,148.78408455222657,151.45131927430748,64120100,AAPL
2023-02-09,148.4888153076172,151.89421276586904,148.04592065726195,151.35289040745275,56007100,AAPL
2023-02-10,148.85353088378906,149.17882019931434,147.08909918660703,147.32567733632254,57450700,AAPL
2023-02-13,151.6529998779297,152.05713357186568,148.76483299254943,148.79440338379132,62199000,AAPL
2023-02-14,151.01226806640625,151.5741355635304,148.7056873791277,149.9476888936107,61707600,AAPL
2023-02-15,153.11184692382812,153.27941747242824,150.69683660205456,150.92354792770303,65573800,AAPL
2023-02-16,151.51498413085938,154.09756497312395,151.16012443154224,151.3178281549916,68167900,AAPL
2023-02-17,150.37155151367188,150.81512239489066,148.69583093968438,150.17441057100683,59144100,AAPL
2023-02-21,146.3596649169922,149.1394018439348,146.29067235544917,148.05510409777494,58867200,AAPL
2023-02-22,146.78353881835938,147.8086807909047,145.0585291708209,146.74410160351695,51011300,AAPL
2023-02-23,147.26654052734375,148.19311959888688,145.13739706863274,147.946689634791,48394200,AAPL
2023-02-24,144.614990234375,145.08813163083056,143.63912200334747,145.00927222460567,55469600,AAPL
2023-02-27,145.80767822265625,147.03982803359767,145.344388690471,145.6006854773172,44998500,AAPL
2023-02-28,145.304931640625,146.9510815880518,144.7332124606566,144.95007197860627,50547000,AAPL
2023-03-01,143.23492431640625,145.12750429739225,142.9392054041828,144.73322244168676,55479000,AAPL
2023-03-02,143.82640075683594,144.61497972086136,141.84509404159934,142.31825044455022,52238100,AAPL
2023-03-03,148.87326049804688,148.9521198871165,145.22610023869615,145.9259528752422,70732300,AAPL
2023-03-06,151.63327026367188,154.06799923846452,151.26855877090114,151.59383305095145,87558000,AAPL
2023-03-07,149.43511962890625,151.83041139396585,148.9718301446463,151.50512207262017,56182000,AAPL
2023-03-08,150.68698120117188,151.278419098267,149.66183922588297,150.62784041964048,47204800,AAPL
2023-03-09,148.43955993652344,152.3331506331596,148.08470016179072,151.36714931784533,53833600,AAPL
2023-03-10,146.37940979003906,148.78456882882224,145.5021196528658,148.0649974904625,68572400,AAPL
2023-03-13,148.3212432861328,150.95311305935627,145.59079552733544,145.69922529511118,84457100,AAPL
2023-03-14,150.41099548339844,151.20942619347872,147.95656256587642,149.11970482478546,73695900,AAPL
2023-03-15,150.80526733398438,151.06154904978908,147.7791005346977,149.03096880678774,77167900,AAPL
2023-03-16,153.6244354248047,154.22572509887632,149.47454848721353,149.98712698991974,76161100,AAPL
2023-03-17,152.7865753173828,154.50173325502132,152.07685582876627,153.85115455030763,98944600,AAPL
2023-03-20,155.1522979736328,155.56631354554972,151.94870846939224,152.85558396503848,73641400,AAPL
2023-03-21,157.0054473876953,157.1237289497417,154.3045697408097,155.07344501678244,73938300,AAPL
2023-03-22,155.576171875,159.824622189753,155.55645326577164,157.02518131500096,75701800,AAPL
2023-03-23,156.6604461669922,159.24304236266408,155.428296373163,156.56188320802048,67622100,AAPL
2023-03-24,157.96156311035156,158.0502742629719,155.59584212848588,156.5914134921843,59196500,AAPL
2023-03-27,156.01971435546875,158.47416184588545,155.61556566491817,157.6560126824132,52390300,AAPL
2023-03-28,155.39869689941406,156.22671283698608,153.75254688783264,155.71413440722972,45992200,AAPL
2023-03-29,158.47418212890625,158.75018247951246,157.07446176772007,157.09416533498404,51305700,AAPL
2023-03-30,160.0414581298828,160.1498879032855,158.96702721945866,159.22330893800608,49501700,AAPL
2023-03-31,162.54518127441406,162.64375926608275,159.59788883873148,160.120319104618,68749800,AAPL
2023-04-03,163.7970428466797,163.91532439911353,161.87489241518372,161.92418140899423,56976200,AAPL
2023-04-04,163.26475524902344,164.45746763773894,162.75217680448466,164.22090454094308,46278300,AAPL
2023-04-05,161.42144775390625,162.69303455117807,159.489445623491,162.38746386000238,51511700,AAPL
2023-04-06,162.30862426757812,162.60434321282244,159.686606015777,160.1104583059446,45390100,AAPL
2023-04-10,159.71617126464844,159.71617126464844,157.7940207437735,159.11488161033475,47716900,AAPL
2023-04-11,158.50376892089844,160.04148961649395,158.21790171619082,160.0316378318426,47644200,AAPL
2023-04-12,157.81373596191406,159.7457382241708,157.49829842634344,158.9177372546322,50133100,AAPL
2023-04-13,163.1957550048828,163.4323331532267,159.11487595150933,159.32188371142138,68445600,AAPL
2023-04-14,162.85076904296875,163.94491858408577,161.48061917083933,162.23961256067847,49386500,AAPL
2023-04-17,162.87046813964844,163.02818690758198,161.68760746192598,162.73246797792896,41516200,AAPL
2023-04-18,164.09278869628906,165.01936778477705,163.28449117964493,163.72807715584273,49923000,AAPL
2023-04-19,165.23619079589844,165.75862101045766,163.17602528319068,163.4323220199929,47720200,AAPL
2023-04-20,164.2702178955078,165.47279739564374,163.19578679746758,163.71821714939145,52456400,AAPL
2023-04-21,162.66346740722656,164.0730393438838,162.14103717495192,162.69303779464673,58337300,AAPL
2023-04-24,162.9690399169922,163.23518844762253,161.5496011414824,162.64375061086378,41949600,AAPL
2023-04-25,161.43133544921875,163.93505711689548,161.3918982344198,162.83105575677226,48714100,AAPL
2023-04-26,161.42144775390625,162.91974586384254,160.47516529354857,160.73144699304368,45498800,AAPL
2023-04-27,166.0050506591797,166.15290259103057,162.83103216774902,162.83103216774902,64902300,AAPL
2023-04-28,167.25692749023438,167.424513091262,165.4826438930684,166.08393356927388,55275900,AAPL
2023-05-01,167.16822814941406,168.01594783420873,166.23179728666088,166.8626573980738,52472900,AAPL
2023-05-02,166.1332244873047,167.91739013162538,165.14750459229282,167.66109333275145,48425700,AAPL
2023-05-03,165.05877685546875,168.47922575134587,164.77292473257992,167.07950544573387,65136000,AAPL
2023-05-04,163.42245483398438,164.65460440159984,161.96359395737636,162.53531316165655,81235400,AAPL
2023-05-05,171.09136962890625,171.81094077356033,168.32148473339686,168.5383442631647,113453200,AAPL
2023-05-08,171.02236938476562,171.3673772990156,169.65221959190652,170.01693107088172,55962800,AAPL
2023-05-09,169.31710815429688,171.06182151405454,169.14953757945023,170.5788283985824,45326900,AAPL
2023-05-10,171.08152770996094,171.54481722364216,169.4452292165715,170.54924563088602,53724500,AAPL
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700,AAPL
2023-05-12,170.3409423828125,171.8116866019269,168.79121464447562,171.3773676163626,45533100,AAPL
2023-05-15,169.84739685058594,170.97267098611968,169.25514096380277,170.9233138186056,37266700,AAPL
2023-05-16,169.84739685058594,170.9035679392614,169.58088019536424,169.768428394902,42110300,AAPL
2023-05-17,170.45941162109375,170.69630196545663,168.21872838992437,169.4920742376562,57951600,AAPL
2023-05-18,172.78892517089844,172.97647339745131,170.35082834910114,170.76540150488879,65496700,AAPL
2023-05-19,172.89749145507812,174.11159953538055,172.68033195301507,174.11159953538055,55809500,AAPL
2023-05-22,171.94989013671875,172.45331220735133,171.2095777379714,171.73273062815065,43570900,AAPL
2023-05-23,169.34397888183594,171.1404774028389,169.0675968111729,170.89370662105455,50747300,AAPL
2023-05-24,169.620361328125,170.19287135053577,168.3174194294986,168.88004898113246,45143500,AAPL
2023-05-25,170.7555389404297,171.65377326209193,169.47232768730396,170.18302884098296,56058300,AAPL
2023-05-26,173.1639862060547,173.49960591702484,170.87396117733175,171.08125526170468,54835000,AAPL
2023-05-30,175.0098419189453,176.67801481811213,174.28927545149398,174.67423726963298,55964400,AAPL
2023-05-31,174.96051025390625,177.03339115324283,174.47683402760893,175.03947872320146,99625300,AAPL
2023-06-01,177.76380920410156,177.79342049505456,174.64462268903534,175.40468096744894,68901800,AAPL
2023-06-02,178.61270141601562,179.43198227661338,176.94452840385708,178.69166987914852,61996900,AAPL
2023-06-05,177.2604217529297,182.5610542820425,175.7403050283916,180.27102884609,121946500,AAPL
2023-06-06,176.89520263671875,177.79343698174293,175.13818052764557,177.64538051324874,64848400,AAPL
2023-06-07,175.5231170654297,178.86932803839457,175.0295755351299,176.13510374325992,61944600,AAPL
2023-06-08,178.23764038085938,178.5041420299357,175.1678106866245,175.6021146908698,50214900,AAPL
2023-06-09,178.62257385253906,179.8761586114367,178.29683460490384,179.15559212759166,48900000,AAPL
2023-06-12,181.41600036621094,181.51471470308874,178.6324337942364,178.92856174317663,54274900,AAPL
2023-06-13,180.94223022460938,181.77137654932005,180.08347260699438,180.43882318354116,54929100,AAPL
2023-06-14,181.57394409179688,182.00826309164242,179.668880824476,181.00143405215442,57462900,AAPL
2023-06-15,183.60733032226562,184.11075236554325,181.40613912687283,181.58382192499832,65433200,AAPL
2023-06-16,182.5314483642578,184.57471809579366,181.8898502216663,184.31806678939995,101256200,AAPL
2023-06-20,182.62026977539062,183.69620198313194,182.02802885230534,182.02802885230534,49799100,AAPL
2023-06-21,181.58384704589844,183.01511479137184,180.23153270863293,182.51169267844918,49515700,AAPL
2023-06-22,184.5845489501953,184.63390612000734,181.29756025506936,181.3666633051449,51245300,AAPL
2023-06-23,184.2686767578125,185.13731475683954,182.6202496908907,183.15328303090953,53117000,AAPL
2023-06-26,182.87689208984375,185.62098193195177,182.83740033087778,184.41673933227065,48088700,AAPL
2023-06-27,185.63084411621094,185.9565833444032,183.27171612569057,183.48887561115208,50730800,AAPL
2023-06-28,186.8054962158203,187.44709427325768,185.17681495512898,185.50253915791174,51216800,AAPL
2023-06-29,187.14111328125,187.6149240946042,186.49951518133068,186.63770623646846,46347300,AAPL
2023-06-30,191.4645538330078,191.96796090675178,188.7895513940242,189.15478246637608,85213200,AAPL
